algorithm,label,n_rep,best,mean,std,median,feasibility_rate,best_feasible_volume_m3,mean_max_violation,auc_mean,auc_std,conv_eval_mean,conv_eval_std,wall_time_mean_s,wall_time_std_s
ga,GA puro,3,44.00685229116172,47.07935887105987,2.6997799431042813,48.158896463282126,0.0,,0.07635841167707214,60.77632816717831,1.97496061183141,5000.0,0.0,0.8858686253333872,0.0011638690326882264
pso,PSO puro,3,69.47433128250509,77.24927146236037,6.733809161465965,81.05358674005839,0.0,,0.24274347455288217,96.73618407004794,9.606520004683025,5000.0,0.0,0.7940674863333091,0.007096700636395758
gwo,GWO puro,3,39.63787948797086,40.22414991316927,0.5504863889217437,40.304563463046144,0.0,,0.004445444950222847,82.14909772087528,0.8437269701440459,4994.333333333333,9.814954576223638,0.8190428889997747,0.004975245975820615
random,Busca aleatória,3,121.64151795844225,126.84772939292225,5.501194760010837,126.29890464421159,0.0,,0.606127410636661,133.99023872535577,3.4368264597882456,5000.0,0.0,0.7103688196668069,0.0005796462623141403
