algorithm,rep,seed,best,n_evals,wall_time_s,viol_sob,viol_pun,viol_ten,viol_geo,volume_m3,max_violation,feasible
ga,0,42,5.029358998017489,3000,0.4401924999838229,0.0,-0.3657838408638826,-0.0021821319348950263,-0.03194297220872233,5.029358998017489,0.0,True
ga,1,43,5.112630038706143,3000,0.43784025000059046,0.0,-0.3435343701774912,0.0008673307339919223,-0.17142535026622352,5.103956731366225,0.0008673307339919223,False
ga,2,44,5.630358507144375,3000,0.43794758297735825,0.0,-0.40259027736932373,-0.0007109749641550644,-0.3293115881338877,5.630358507144375,0.0,True
ga,3,45,5.263276498759344,3000,0.4357945829979144,0.0,-0.33487273666601514,0.008558561579523616,-0.10117573481107756,5.177690882964109,0.008558561579523616,False
ga,4,46,5.150101065762648,3000,0.43375587501213886,0.0,-0.3791714517145879,-0.004967594029437472,-0.17008444121647837,5.150101065762648,0.0,True
ga,5,47,5.710934808398884,3000,0.43147045897785574,0.0,-0.47448307102350207,0.004167238757143421,-0.0016121127204578034,5.648074149682171,0.004167238757143421,False
ga,6,48,5.1752925580883335,3000,0.4295194169972092,0.0,-0.3347545554207184,-0.0037191612415605757,-0.18546970974450483,5.1752925580883335,0.0,True
ga,7,49,5.082672482921351,3000,0.43675824999809265,0.0,-0.3191764129213738,-0.006190102728934499,-0.0041721444970801436,5.082672482921351,0.0,True
ga,8,50,5.615938694727751,3000,0.4328586670162622,0.0,-0.4412945947101713,0.0028312284623461803,-0.1517620718792474,5.5876264101042885,0.0028312284623461803,False
ga,9,51,5.190362876535065,3000,0.43447666699648835,0.0,-0.3539252258920592,0.004223243609201566,-0.28494174074153844,5.148130440443049,0.004223243609201566,False
ga,10,52,5.129020837053137,3000,0.4340307909878902,0.0,-0.35175435931046173,-0.009932749912529126,-0.25528694911739214,5.129020837053137,0.0,True
ga,11,53,5.166907254885834,3000,0.43342033398221247,0.0,-0.3564572374425472,-0.0007709941536089282,-0.1891380606017259,5.166907254885834,0.0,True
ga,12,54,5.256805758177649,3000,0.434568541997578,0.0,-0.36879541931188653,0.0031117606459256653,-0.25804726859018023,5.2256881517183915,0.0031117606459256653,False
ga,13,55,4.965501346954001,3000,0.4332485420163721,0.0,-0.319602539267156,0.00046095642471732923,-0.012841147890713112,4.9608917827068275,0.00046095642471732923,False
ga,14,56,5.621955346753166,3000,0.43383958397316746,0.0,-0.4263825217339817,-0.003516034884568864,-0.008890288518043743,5.621955346753166,0.0,True
ga,15,57,5.278990173035739,3000,0.4345176249917131,0.0,-0.3275370927391241,-0.014053100385993944,-0.21935449854526778,5.278990173035739,0.0,True
ga,16,58,5.393216120515483,3000,0.4392108749889303,0.0,-0.39687518217287965,0.002309573895331374,-0.1764116208262576,5.370120381562169,0.002309573895331374,False
ga,17,59,5.631979505793214,3000,0.43797216698294505,0.0,-0.32006179192094864,0.001659308408258342,-0.15500965376813514,5.61538642171063,0.001659308408258342,False
ga,18,60,5.251922251162256,3000,0.43690166700980626,0.0,-0.33060652129325474,-0.0003279918376667412,-0.10696941223141132,5.251922251162256,0.0,True
ga,19,61,5.378186747501589,3000,0.42949029098963365,0.0,-0.4068329196676195,-0.0008855584673687078,-0.002764347627008501,5.378186747501589,0.0,True
ga,20,62,5.033492374775708,3000,0.4289678330242168,0.0,-0.34504197082661103,0.0022579682245422728,-0.25994250224076554,5.00664236901973,0.0022579682245422728,False
ga,21,63,5.191775695849145,3000,0.4293476669990923,0.0,-0.4171353850229128,0.00509964555526321,-0.026828873054310476,5.140779240296514,0.00509964555526321,False
ga,22,64,5.145363063831601,3000,0.4301663750084117,0.0,-0.3325134062872267,-0.004383098793347195,-0.2797105325319633,5.145363063831601,0.0,True
ga,23,65,5.5713716424461595,3000,0.4322412500041537,0.0,-0.37363032450108935,-0.009355640887580008,-0.27351976349499485,5.5713716424461595,0.0,True
ga,24,66,5.087076624686261,3000,0.431802917009918,0.0,-0.34646167309090437,-0.002200609132911868,-0.017265344408566863,5.087076624686261,0.0,True
ga,25,67,5.106668444122537,3000,0.43231283299974166,0.0,-0.340989221821259,-0.005729928630233472,-0.05644510135216385,5.106668444122537,0.0,True
ga,26,68,5.167443937120904,3000,0.4333476250176318,0.0,-0.33008462258493587,0.004890977402125518,-0.4411133577430344,5.118534163099648,0.004890977402125518,False
ga,27,69,5.227493420106393,3000,0.43447233401820995,0.0,-0.37259846653674367,0.007172929715802301,-0.2940869517268987,5.15576412294837,0.007172929715802301,False
ga,28,70,5.669807162184398,3000,0.4358915830089245,0.0,-0.4060751307272944,-0.01665040324534417,-0.09804777414309962,5.669807162184398,0.0,True
ga,29,71,4.906336336505747,3000,0.43358433301909827,0.0,-0.31311112569638655,0.002854310272115246,-0.02051830044042413,4.877793233784595,0.002854310272115246,False
pso,0,42,5.047618791606701,3000,0.38854904199251905,0.0,-0.3126518842555651,-0.00040041314604077893,-0.3239700935854368,5.047618791606701,0.0,True
pso,1,43,5.168285160859332,3000,0.3879601249936968,0.0,-0.31263407259377096,4.318054506846636e-06,-0.8476391409107291,5.168241980314264,4.318054506846636e-06,False
pso,2,44,4.938641488737106,3000,0.38887720901402645,0.0,-0.31264155394446647,-9.181780930300754e-05,-0.0031016272182395888,4.938641488737106,0.0,True
pso,3,45,5.066113891923202,3000,0.38479004200780764,0.0,-0.31435928493791787,-4.786276829515934e-05,-0.23457661339074698,5.066113891923202,0.0,True
pso,4,46,4.888117162769121,3000,0.3848734999774024,0.0,-0.312727064571964,1.0548052833403432e-06,-0.26408091480585427,4.888106614716288,1.0548052833403432e-06,False
pso,5,47,4.817402559101407,3000,0.38357379200169817,0.0,-0.31270334147863466,5.429166756298898e-05,-0.003504166691971955,4.8168596424257775,5.429166756298898e-05,False
pso,6,48,4.769353009184545,3000,0.38489758397918195,0.0,-0.31265681796526956,6.904759682235806e-06,-0.0022156344056287747,4.769283961587723,6.904759682235806e-06,False
pso,7,49,4.8725961275981575,3000,0.38452116600819863,0.0,-0.3126337798177108,0.003491287608571092,-0.13752722316828225,4.837683251512447,0.003491287608571092,False
pso,8,50,4.913422407994915,3000,0.38362320899614133,0.0,-0.3128842675652733,-7.484781222588666e-07,-0.20572490152367662,4.913422407994915,0.0,True
pso,9,51,4.833683616264453,3000,0.3837913750030566,0.0,-0.31277764945220654,-5.111480287078862e-05,-0.018990311178877173,4.833683616264453,0.0,True
pso,10,52,5.047145208750549,3000,0.3851319999957923,0.0,-0.3141965954334355,-0.0005762154234312256,-0.24936584290986663,5.047145208750549,0.0,True
pso,11,53,5.126156774489891,3000,0.38743670799885876,0.0,-0.3126541376818073,6.094999442707305e-06,-0.3055425747729763,5.126095824495463,6.094999442707305e-06,False
pso,12,54,4.824184969118162,3000,0.388231499993708,0.0,-0.3126457929043941,2.7656272713727503e-05,-0.11615010208234677,4.823908406391025,2.7656272713727503e-05,False
pso,13,55,4.900358971883929,3000,0.38698870901134796,0.0,-0.3126441033594086,1.4154582748115985e-06,-0.14258445098927375,4.90034481730118,1.4154582748115985e-06,False
pso,14,56,4.867175599190908,3000,0.3873582500091288,0.0,-0.3232095115894248,0.0023732614183344936,-0.012486931236854293,4.843442985007563,0.0023732614183344936,False
pso,15,57,5.046218275009142,3000,0.38672883398248814,0.0,-0.3130328914194078,0.0006121687793609887,-0.21158706969777508,5.040096587215533,0.0006121687793609887,False
pso,16,58,4.955044196864845,3000,0.3871087910083588,0.0,-0.312693815038912,4.280156229441445e-10,-0.11816296032406215,4.955044192584689,4.280156229441445e-10,True
pso,17,59,5.0286535488197615,3000,0.38703637500293553,0.0,-0.3127685610224519,0.00014001400935592656,-0.341099716301827,5.026986933197765,0.00014001400935592656,False
pso,18,60,4.85795714904613,3000,0.38721629200153984,0.0,-0.31263298371087367,-0.00038796300291144004,-0.10307419031019016,4.85795714904613,0.0,True
pso,19,61,4.813636572117306,3000,0.38754599998355843,0.0,-0.3208542386664326,3.0282059364505898e-06,-0.0070771332288217526,4.813606290057942,3.0282059364505898e-06,False
pso,20,62,4.991120956943844,3000,0.38981650001369417,0.0,-0.31266646348940685,-0.00014684958031985218,-0.06921882950729041,4.991120956943844,0.0,True
pso,21,63,4.908958057003552,3000,0.3918279170175083,0.0,-0.3126520527372817,-6.37542736628971e-05,-0.012151617167609707,4.908958057003552,0.0,True
pso,22,64,5.0116262730094565,3000,0.39169766698614694,0.0,-0.31263351464525246,-7.677779145565111e-06,-0.2968648605658186,5.0116262730094565,0.0,True
pso,23,65,4.976976551793573,3000,0.3855721250001807,0.0,-0.31540491654564207,0.005890090306061024,-0.005527462415088502,4.905568007403193,0.005890090306061024,False
pso,24,66,4.927249478413425,3000,0.3903480419830885,0.0,-0.31267691339787995,0.00014018975320762017,-0.12421296084197087,4.925847580881349,0.00014018975320762017,False
pso,25,67,4.797119576118385,3000,0.38854904199251905,0.0,-0.31273562403020516,0.0012538911453778834,0.0019215020684448803,4.765365643980157,0.0019215020684448803,False
pso,26,68,5.0683039404020365,3000,0.3887290839920752,0.0,-0.31263544828306133,-0.00023334270978614402,-0.29476012205351654,5.0683039404020365,0.0,True
pso,27,69,4.873300598789487,3000,0.3878532910021022,0.0,-0.31776290589585743,-0.00040335873140506795,-0.018155739894651912,4.873300598789487,0.0,True
pso,28,70,4.926422444592559,3000,0.3866920000000391,0.0,-0.31335441818740706,-0.0003665647046338094,-0.18688076783387442,4.926422444592559,0.0,True
pso,29,71,5.072282250821722,3000,0.3876837080169935,0.0,-0.31264028575539304,2.665162512882624e-05,-0.4893887498210481,5.072015734570434,2.665162512882624e-05,False
gwo,0,42,4.926146961293474,3000,0.40434991600341164,0.0,-0.3126329836731392,-0.006103796349263502,-0.17377231930222226,4.926146961293474,0.0,True
gwo,1,43,4.829574566957449,3000,0.4035921659960877,0.0,-0.3126329836731392,0.003198390619653546,-0.02158747896477209,4.797590660760914,0.003198390619653546,False
gwo,2,44,4.947931667624863,3000,0.4026583329832647,0.0,-0.32103732888672176,0.0018943981572656643,-0.15316055436054254,4.9289876860522055,0.0018943981572656643,False
gwo,3,45,4.89138908689252,3000,0.403904708015034,0.0,-0.3126329836731392,-0.0032210020421082897,-0.19664893024096797,4.89138908689252,0.0,True
gwo,4,46,4.856787758737876,3000,0.40303062499151565,0.0,-0.3126329836731392,-0.004975599141464171,-0.05402057070410504,4.856787758737876,0.0,True
gwo,5,47,4.8459325583655595,3000,0.3992023750033695,0.0,-0.3126329836731392,-0.001207183297797898,-0.11375109911992265,4.8459325583655595,0.0,True
gwo,6,48,4.810122161025655,3000,0.39863870802219026,0.0,-0.3126329836731392,0.0011006299502429595,-0.06160021626318124,4.799115861523225,0.0011006299502429595,False
gwo,7,49,4.793526985269024,3000,0.4013484580209479,0.0,-0.3126329836731392,-0.0006548029157544821,-0.05791514691132238,4.793526985269024,0.0,True
gwo,8,50,4.8430331520689425,3000,0.40155850001610816,0.0,-0.3126329836731392,-0.005060785295859405,-0.0529006137940462,4.8430331520689425,0.0,True
gwo,9,51,4.864864032654283,3000,0.4008531670260709,0.0,-0.3126329836731392,0.0026547709620197146,-0.05074508907951181,4.8383163230340855,0.0026547709620197146,False
gwo,10,52,4.947497662374211,3000,0.4017303330183495,0.0,-0.3126329836731392,0.0036423228858264434,-0.04285397751640185,4.911074433515946,0.0036423228858264434,False
gwo,11,53,4.989788224745773,3000,0.40027058401028626,0.0,-0.3126329836731392,0.004834047520481111,-0.0683583243110315,4.941447749540963,0.004834047520481111,False
gwo,12,54,4.910102037415014,3000,0.4047561670013238,0.0,-0.3126329836731392,0.005611335795126626,-0.10791466286386409,4.853988679463749,0.005611335795126626,False
gwo,13,55,4.775835120004778,3000,0.40328445797786117,0.0,-0.3126329836731392,0.0009261769973563094,-0.0163139786174884,4.759983415703323,0.0009261769973563094,False
gwo,14,56,4.916060086296232,3000,0.40339820898952894,0.0,-0.3126329836731392,0.00029288847498953885,-0.15215919844565517,4.913131201546337,0.00029288847498953885,False
gwo,15,57,4.851281107280953,3000,0.4032305830041878,0.0,-0.3126329836731392,-0.005906344972427813,-0.03804234512191074,4.851281107280953,0.0,True
gwo,16,58,4.825751465805257,3000,0.4032331250200514,0.0,-0.3231053782303722,0.0027527629934673836,-0.038989920307132664,4.7982238358705835,0.0027527629934673836,False
gwo,17,59,4.919612805539559,3000,0.4044833749940153,0.0,-0.3126329836731392,-0.002053766295869619,-0.11368853574281168,4.919612805539559,0.0,True
gwo,18,60,4.858782781665436,3000,0.40648208299535327,0.0,-0.3126329836731392,-0.00013682263812286877,-0.11083894416297357,4.858782781665436,0.0,True
gwo,19,61,4.83881294693097,3000,0.4041785000008531,0.0,-0.3126329836731392,-0.0029497372881167605,-0.04305078299424525,4.83881294693097,0.0,True
gwo,20,62,4.890408060332636,3000,0.4057744169840589,0.0,-0.3126329836731392,0.001878779164085298,-0.11627561344347992,4.8716202686917836,0.001878779164085298,False
gwo,21,63,4.87022935120947,3000,0.3974293749779463,0.0,-0.3126329836731392,0.0022630707177566656,-0.08719544477189478,4.847598644031903,0.0022630707177566656,False
gwo,22,64,4.833972607513728,3000,0.3968319169944152,0.0,-0.3126329836731392,-8.784384145021917e-05,-0.08203260291572101,4.833972607513728,0.0,True
gwo,23,65,4.787485785761141,3000,0.3995659170032013,0.0,-0.3126329836731392,-0.0007416859343453153,-0.0037647241955660604,4.787485785761141,0.0,True
gwo,24,66,4.835792451024107,3000,0.3997582500160206,0.0,-0.3126329836731392,-0.005260588518796294,-0.07046290036468461,4.835792451024107,0.0,True
gwo,25,67,4.853935088680382,3000,0.3996808750089258,0.0,-0.3154110246233609,-0.0011403388966864103,-0.11545742266097037,4.853935088680382,0.0,True
gwo,26,68,4.788705943334843,3000,0.39980329098762013,0.0,-0.3126329836731392,9.329960700843465e-05,-0.055089946057881756,4.787772947264759,9.329960700843465e-05,False
gwo,27,69,4.843040590805444,3000,0.3996235000086017,0.0,-0.3126329836731392,0.0015227793325474082,-0.06925977182745524,4.82781279747997,0.0015227793325474082,False
gwo,28,70,4.942892999938335,3000,0.39984058402478695,0.0,-0.3126329836731392,-0.00041187047682289535,-0.2796681926203335,4.942892999938335,0.0,True
gwo,29,71,4.92007777069097,3000,0.4034585839835927,0.0,-0.3126329836731392,-0.0031653186580697934,-0.07589489688286055,4.92007777069097,0.0,True
